bat_SB,Year,bat_AB,bat_SF,bat_TB,bat_CS,bat_SH,bat_2B,bat_PA,bat_1B,bat_SO,bat_H,bat_HBP,bat_GIDP,bat_R,bat_BB,bat_FO,bat_G,bat_3B,bat_GO,bat_RBI,bat_HR,bat_IBB,bat_BB_percent,bat_K_percent,pit_BF,pit_BK,pit_SHO,pit_IP,pit_ER,pit_W,pit_NBB,pit_SO,pit_GR,pit_SV,pit_H,pit_HBP,pit_HLD,pit_BB,pit_R,pit_FO,pit_G,pit_GO,pit_BS,pit_WP,pit_L,pit_HR,pit_NP,pit_IBB,pit_CG,pit_GS,fld_G,fld_TC,fld_PO,fld_A,fld_E,fld_DP,fld_TP,fld_PB,fld_CS,fld_SB,fld_POS_main,Win,Lose,Tie,Name_Display,Team_Display,Year_Display,Real_OPS
2.0,2024,321.0,4.0,134.0,2.0,1.0,20.0,378.0,66.0,81.0,93.0,6.0,11.0,40.0,46.0,91.0,101.0,0.0,61.0,47.0,7.0,0.0,0.12169312169312169,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,665.0,609.0,54.0,2.0,59.0,0.0,0.0,0.0,0.0,0,70.0,50.0,0.0,陳俊秀,中信,2024,0.8020608674814282
0.0,2023,215.0,3.0,73.0,2.0,1.0,8.0,232.0,49.0,40.0,59.0,0.0,8.0,23.0,13.0,55.0,64.0,0.0,65.0,24.0,2.0,0.0,0.05603448275862069,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,62.0,55.0,3.0,胡金龍,統一,2023,0.6512231954092419
1.0,2024,106.0,1.0,43.0,0.0,0.0,6.0,113.0,31.0,11.0,37.0,0.0,3.0,6.0,6.0,30.0,46.0,0.0,29.0,15.0,0.0,0.0,0.05309734513274336,0.09734513274336283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,66.0,53.0,1.0,胡金龍,統一,2024,0.786191350809818
1.0,2023,30.0,0.0,10.0,0.0,1.0,2.0,33.0,6.0,3.0,8.0,0.0,0.0,5.0,2.0,6.0,15.0,0.0,14.0,3.0,0.0,0.0,0.06060606060606061,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,67.0,59.0,7.0,1.0,1.0,0.0,0.0,4.0,3.0,3,62.0,55.0,3.0,柯育民,統一,2023,0.6458333333333333
0.0,2024,49.0,0.0,18.0,0.0,2.0,4.0,53.0,10.0,9.0,14.0,0.0,0.0,8.0,2.0,8.0,25.0,0.0,20.0,4.0,0.0,0.0,0.03773584905660377,0.16981132075471697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78.0,70.0,8.0,0.0,3.0,0.0,0.0,1.0,7.0,1,66.0,53.0,1.0,柯育民,統一,2024,0.6810724289715886
2.0,2024,129.0,0.0,40.0,2.0,0.0,3.0,139.0,26.0,23.0,31.0,1.0,3.0,12.0,9.0,46.0,36.0,0.0,29.0,13.0,2.0,1.0,0.06474820143884892,0.16546762589928057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,198.0,118.0,75.0,5.0,22.0,0.0,0.0,0.0,0.0,0,49.0,70.0,1.0,吳念庭,台鋼,2024,0.6050415481568234
0.0,2023,71.0,0.0,19.0,0.0,4.0,3.0,84.0,9.0,25.0,13.0,1.0,2.0,6.0,8.0,13.0,51.0,0.0,24.0,10.0,1.0,0.0,0.09523809523809523,0.2976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,188.0,169.0,15.0,4.0,3.0,0.0,1.0,6.0,22.0,3,60.0,56.0,4.0,嚴宏鈞,樂天,2023,0.5426056338028169
1.0,2024,119.0,1.0,49.0,2.0,6.0,5.0,139.0,25.0,32.0,34.0,5.0,2.0,16.0,8.0,22.0,49.0,2.0,38.0,15.0,2.0,0.0,0.05755395683453238,0.2302158273381295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,283.0,248.0,30.0,5.0,2.0,0.0,0.0,6.0,30.0,3,62.0,57.0,1.0,嚴宏鈞,樂天,2024,0.7651481645289695
22.0,2023,398.0,5.0,140.0,7.0,5.0,12.0,448.0,78.0,53.0,101.0,1.0,2.0,54.0,39.0,139.0,108.0,6.0,115.0,38.0,5.0,1.0,0.08705357142857142,0.11830357142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,252.0,243.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,4,60.0,56.0,4.0,陳晨威,樂天,2023,0.6700432183490818
30.0,2024,484.0,4.0,216.0,11.0,7.0,15.0,528.0,104.0,64.0,143.0,0.0,6.0,77.0,33.0,166.0,119.0,14.0,122.0,54.0,10.0,0.0,0.0625,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,295.0,284.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,4,62.0,57.0,1.0,陳晨威,樂天,2024,0.7840928919274758
11.0,2023,395.0,8.0,150.0,4.0,7.0,20.0,457.0,90.0,54.0,115.0,5.0,7.0,55.0,42.0,131.0,110.0,0.0,110.0,43.0,5.0,0.0,0.09190371991247265,0.11816192560175055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,511.0,197.0,308.0,6.0,74.0,0.0,0.0,0.0,0.0,8,57.0,58.0,5.0,江坤宇,中信,2023,0.739746835443038
6.0,2024,324.0,5.0,113.0,1.0,9.0,15.0,374.0,72.0,31.0,90.0,7.0,10.0,44.0,29.0,117.0,94.0,1.0,100.0,50.0,2.0,1.0,0.07754010695187166,0.08288770053475936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,441.0,161.0,274.0,6.0,65.0,0.0,0.0,0.0,0.0,1,70.0,50.0,0.0,江坤宇,中信,2024,0.6939709115508202
3.0,2023,130.0,0.0,34.0,0.0,6.0,7.0,150.0,16.0,24.0,24.0,0.0,2.0,7.0,14.0,55.0,53.0,0.0,33.0,13.0,1.0,0.0,0.09333333333333334,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,303.0,266.0,33.0,4.0,3.0,0.0,6.0,13.0,16.0,3,48.0,67.0,5.0,戴培峰,富邦,2023,0.5254273504273504
1.0,2024,283.0,5.0,94.0,0.0,7.0,11.0,323.0,68.0,46.0,80.0,4.0,5.0,29.0,24.0,100.0,100.0,0.0,69.0,25.0,1.0,0.0,0.07430340557275542,0.14241486068111456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,651.0,580.0,66.0,5.0,8.0,0.0,1.0,23.0,31.0,3,53.0,66.0,1.0,戴培峰,富邦,2024,0.6739276289305363
0.0,2023,203.0,3.0,65.0,0.0,11.0,13.0,241.0,35.0,38.0,49.0,6.0,9.0,20.0,18.0,56.0,73.0,0.0,74.0,26.0,1.0,0.0,0.07468879668049792,0.15767634854771784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,447.0,390.0,56.0,1.0,6.0,0.0,5.0,18.0,33.0,3,62.0,53.0,5.0,蔣少宏,味全,2023,0.6375883486828015
1.0,2024,227.0,1.0,79.0,1.0,3.0,12.0,251.0,40.0,35.0,56.0,4.0,9.0,22.0,16.0,65.0,70.0,1.0,75.0,22.0,3.0,1.0,0.06374501992031872,0.1394422310756972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,488.0,449.0,38.0,1.0,1.0,0.0,3.0,9.0,34.0,3,58.0,62.0,0.0,蔣少宏,味全,2024,0.6544692340486002
0.0,2023,80.0,1.0,20.0,0.0,1.0,2.0,88.0,16.0,25.0,18.0,0.0,3.0,14.0,6.0,9.0,47.0,0.0,30.0,5.0,0.0,0.0,0.06818181818181818,0.2840909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,147.0,132.0,12.0,3.0,21.0,0.0,0.0,0.0,0.0,0,57.0,58.0,5.0,黃韋盛,中信,2023,0.5258620689655172
0.0,2023,18.0,0.0,5.0,0.0,0.0,1.0,22.0,3.0,3.0,4.0,1.0,0.0,4.0,3.0,2.0,9.0,0.0,9.0,3.0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,9.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,1,62.0,55.0,3.0,許哲晏,統一,2023,0.6414141414141414
5.0,2024,222.0,2.0,69.0,1.0,11.0,10.0,256.0,39.0,46.0,52.0,3.0,9.0,33.0,18.0,54.0,92.0,2.0,83.0,22.0,1.0,0.0,0.0703125,0.1796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,292.0,142.0,144.0,6.0,37.0,0.0,0.0,0.0,0.0,1,66.0,53.0,1.0,許哲晏,統一,2024,0.6087699944842802
0.0,2023,35.0,1.0,12.0,0.0,0.0,1.0,44.0,6.0,11.0,8.0,2.0,0.0,5.0,6.0,11.0,19.0,0.0,6.0,4.0,1.0,0.0,0.13636363636363635,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,48.0,67.0,5.0,陳真,富邦,2023,0.7064935064935065
2.0,2024,144.0,3.0,56.0,0.0,0.0,9.0,171.0,26.0,42.0,38.0,3.0,4.0,18.0,21.0,36.0,53.0,0.0,31.0,18.0,3.0,0.0,0.12280701754385964,0.24561403508771928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,56.0,52.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7,53.0,66.0,1.0,陳真,富邦,2024,0.7514619883040936
14.0,2024,375.0,1.0,133.0,5.0,5.0,14.0,409.0,86.0,70.0,106.0,6.0,9.0,51.0,22.0,81.0,108.0,5.0,124.0,38.0,1.0,0.0,0.05378973105134474,0.17114914425427874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,635.0,582.0,46.0,7.0,57.0,0.0,0.0,0.0,0.0,0,49.0,70.0,1.0,王博玄,台鋼,2024,0.6863498349834984
0.0,2023,5.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,57.0,58.0,5.0,林志綱,中信,2023,0.8
0.0,2024,6.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1,70.0,50.0,0.0,林志綱,中信,2024,0.3333333333333333
1.0,2023,32.0,0.0,7.0,0.0,0.0,1.0,37.0,5.0,4.0,6.0,1.0,1.0,7.0,4.0,10.0,25.0,0.0,12.0,3.0,0.0,0.0,0.10810810810810811,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,32.0,8.0,21.0,3.0,4.0,0.0,0.0,0.0,0.0,1,48.0,67.0,5.0,林澤彬,富邦,2023,0.5160472972972974
0.0,2024,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,53.0,66.0,1.0,林澤彬,富邦,2024,0.0
7.0,2023,227.0,0.0,99.0,2.0,4.0,11.0,258.0,54.0,45.0,71.0,5.0,4.0,51.0,22.0,48.0,82.0,1.0,67.0,23.0,5.0,0.0,0.08527131782945736,0.1744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,155.0,152.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4,62.0,55.0,3.0,邱智呈,統一,2023,0.8219501196711645
13.0,2024,445.0,6.0,190.0,8.0,4.0,21.0,530.0,114.0,93.0,145.0,15.0,3.0,81.0,60.0,104.0,118.0,6.0,113.0,63.0,4.0,0.0,0.11320754716981132,0.17547169811320754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,235.0,228.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,4,66.0,53.0,1.0,邱智呈,統一,2024,0.8452172427051736
12.0,2023,423.0,6.0,161.0,5.0,4.0,20.0,506.0,95.0,69.0,122.0,14.0,7.0,64.0,59.0,103.0,119.0,2.0,139.0,40.0,5.0,0.0,0.116600790513834,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,551.0,211.0,336.0,4.0,76.0,0.0,0.0,0.0,0.0,1,62.0,53.0,5.0,李凱威,味全,2023,0.7690608723498441
14.0,2024,423.0,5.0,157.0,6.0,8.0,16.0,495.0,117.0,54.0,135.0,5.0,7.0,58.0,54.0,116.0,115.0,0.0,131.0,34.0,2.0,0.0,0.10909090909090909,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,552.0,231.0,316.0,5.0,73.0,0.0,0.0,0.0,0.0,1,58.0,62.0,0.0,李凱威,味全,2024,0.7695156819627089
9.0,2023,198.0,1.0,60.0,1.0,10.0,8.0,230.0,32.0,36.0,44.0,0.0,4.0,31.0,21.0,46.0,78.0,4.0,83.0,16.0,0.0,0.0,0.09130434782608696,0.1565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,319.0,127.0,185.0,7.0,52.0,0.0,0.0,0.0,0.0,8,62.0,53.0,5.0,張政禹,味全,2023,0.5984848484848485
5.0,2024,215.0,5.0,78.0,1.0,9.0,9.0,244.0,40.0,43.0,55.0,1.0,5.0,28.0,14.0,61.0,66.0,4.0,70.0,28.0,2.0,1.0,0.05737704918032787,0.1762295081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,278.0,100.0,168.0,10.0,40.0,0.0,0.0,0.0,0.0,1,58.0,62.0,0.0,張政禹,味全,2024,0.6606630380999505
6.0,2023,467.0,4.0,210.0,3.0,1.0,26.0,511.0,94.0,99.0,136.0,12.0,8.0,61.0,27.0,143.0,119.0,0.0,94.0,80.0,16.0,0.0,0.05283757338551859,0.19373776908023482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,330.0,114.0,195.0,21.0,25.0,0.0,0.0,0.0,0.0,0,62.0,53.0,5.0,劉基鴻,味全,2023,0.7928160557584918
3.0,2024,434.0,4.0,158.0,0.0,0.0,23.0,474.0,73.0,92.0,106.0,4.0,10.0,43.0,32.0,135.0,118.0,1.0,105.0,56.0,9.0,1.0,0.06751054852320675,0.1940928270042194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,392.0,151.0,229.0,12.0,33.0,0.0,0.0,0.0,0.0,0,58.0,62.0,0.0,劉基鴻,味全,2024,0.6636333586109004
21.0,2023,299.0,3.0,97.0,6.0,11.0,9.0,344.0,63.0,71.0,77.0,5.0,8.0,43.0,26.0,53.0,101.0,4.0,112.0,33.0,1.0,0.0,0.0755813953488372,0.2063953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,199.0,197.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,62.0,53.0,5.0,林孝程,味全,2023,0.6487390400433879
11.0,2024,181.0,3.0,56.0,2.0,6.0,5.0,206.0,37.0,40.0,45.0,4.0,5.0,24.0,12.0,48.0,64.0,3.0,57.0,16.0,0.0,0.0,0.05825242718446602,0.1941747572815534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,58.0,62.0,0.0,林孝程,味全,2024,0.6143922651933702
10.0,2023,454.0,7.0,143.0,8.0,7.0,16.0,503.0,90.0,62.0,112.0,7.0,4.0,57.0,28.0,158.0,119.0,3.0,136.0,48.0,3.0,1.0,0.055666003976143144,0.12326043737574553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,310.0,293.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,4,62.0,53.0,5.0,郭天信,味全,2023,0.6113489413102174
9.0,2024,393.0,4.0,140.0,8.0,8.0,23.0,430.0,81.0,32.0,108.0,3.0,10.0,51.0,22.0,137.0,103.0,3.0,128.0,30.0,1.0,1.0,0.05116279069767442,0.07441860465116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,252.0,236.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,4,58.0,62.0,0.0,郭天信,味全,2024,0.6713999734693632
1.0,2023,134.0,0.0,30.0,2.0,5.0,2.0,159.0,22.0,29.0,25.0,9.0,2.0,11.0,11.0,40.0,52.0,0.0,45.0,14.0,1.0,0.0,0.06918238993710692,0.18238993710691823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,93.0,89.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5,62.0,53.0,5.0,張祐銘,味全,2023,0.5160883892227176
7.0,2024,190.0,3.0,58.0,2.0,6.0,3.0,222.0,43.0,30.0,49.0,7.0,5.0,23.0,16.0,62.0,71.0,3.0,58.0,16.0,0.0,0.0,0.07207207207207207,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,114.0,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,58.0,62.0,0.0,張祐銘,味全,2024,0.6385964912280702
1.0,2023,175.0,5.0,62.0,1.0,1.0,10.0,197.0,38.0,22.0,49.0,3.0,6.0,20.0,13.0,51.0,58.0,0.0,59.0,19.0,1.0,0.0,0.06598984771573604,0.1116751269035533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,96.0,89.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0,57.0,58.0,5.0,曾頌恩,中信,2023,0.6859183673469387
3.0,2024,392.0,5.0,173.0,0.0,1.0,24.0,424.0,85.0,60.0,119.0,2.0,20.0,57.0,24.0,115.0,112.0,0.0,104.0,52.0,10.0,0.0,0.05660377358490566,0.14150943396226415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,165.0,153.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,5,70.0,50.0,0.0,曾頌恩,中信,2024,0.7841161287209919
10.0,2023,414.0,1.0,172.0,7.0,9.0,18.0,462.0,82.0,81.0,115.0,13.0,10.0,63.0,25.0,112.0,107.0,6.0,116.0,53.0,9.0,1.0,0.05411255411255411,0.17532467532467533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,259.0,253.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,4,57.0,58.0,5.0,岳政華,中信,2023,0.7532072815689286
23.0,2024,434.0,2.0,143.0,8.0,16.0,15.0,504.0,81.0,86.0,105.0,5.0,1.0,75.0,47.0,138.0,118.0,4.0,123.0,31.0,5.0,0.0,0.09325396825396826,0.17063492063492064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,321.0,311.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,4,70.0,50.0,0.0,岳政華,中信,2024,0.6512143990330135
0.0,2023,14.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,62.0,53.0,5.0,王順和,味全,2023,0.14285714285714285
1.0,2024,99.0,0.0,33.0,1.0,0.0,3.0,101.0,24.0,24.0,28.0,0.0,1.0,15.0,2.0,16.0,33.0,1.0,31.0,6.0,0.0,0.0,0.019801980198019802,0.2376237623762376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,70.0,62.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,4,58.0,62.0,0.0,王順和,味全,2024,0.6303630363036303
0.0,2023,51.0,1.0,16.0,0.0,1.0,2.0,58.0,4.0,17.0,8.0,0.0,1.0,3.0,5.0,14.0,28.0,0.0,14.0,6.0,2.0,0.0,0.08620689655172414,0.29310344827586204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,138.0,124.0,14.0,0.0,1.0,0.0,1.0,3.0,19.0,3,62.0,53.0,5.0,林辰勳,味全,2023,0.541795665634675
